# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AC005017.2	ENSG00000174495	ENST00000482002	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005062.2	ENSG00000243004	ENST00000415499	sense_overlapping	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005062.2	ENSG00000243004	ENST00000424516	sense_overlapping	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005062.2	ENSG00000243004	ENST00000435968	sense_overlapping	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC005062.2	ENSG00000243004	ENST00000437191	sense_overlapping	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005062.2	ENSG00000243004	ENST00000449573	sense_overlapping	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC005062.2	ENSG00000243004	ENST00000457921	sense_overlapping	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005076.5	ENSG00000224046	ENST00000433446	antisense	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
AC005076.5	ENSG00000224046	ENST00000446309	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005104.3	ENSG00000223374	ENST00000414896	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005176.1	ENSG00000269519	ENST00000596933	processed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
AC005176.2	ENSG00000268153	ENST00000594263	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
AC005229.7	ENSG00000213209	ENST00000392885	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC005324.6	ENSG00000233002	ENST00000433873	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005324.6	ENSG00000233002	ENST00000434017	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005324.6	ENSG00000233002	ENST00000580194	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC005330.2	ENSG00000267372	ENST00000590086	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC005592.2	ENSG00000231185	ENST00000425963	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005592.2	ENSG00000231185	ENST00000443800	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005592.2	ENSG00000231185	ENST00000510311	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC005592.2	ENSG00000231185	ENST00000515288	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC005775.2	ENSG00000266933	ENST00000592413	antisense	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
AC006227.1	ENSG00000229457	ENST00000443123	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC006227.1	ENSG00000229457	ENST00000455614	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC006427.2	ENSG00000248851	ENST00000514359	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC006499.1	ENSG00000251338	ENST00000512421	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC007091.1	ENSG00000223838	ENST00000412563	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC007131.2	ENSG00000233891	ENST00000412409	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC007192.6	ENSG00000269145	ENST00000600364	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC007228.11	ENSG00000269696	ENST00000596587	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC007312.3	ENSG00000224946	ENST00000427493	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC007317.1	ENSG00000233128	ENST00000420187	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC007319.1	ENSG00000224063	ENST00000412276	antisense	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC007319.1	ENSG00000224063	ENST00000453517	antisense	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC007364.1	ENSG00000162947	ENST00000295052	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC007392.3	ENSG00000232046	ENST00000423168	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC007392.3	ENSG00000232046	ENST00000433396	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC007405.4	ENSG00000234350	ENST00000442456	lincRNA	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	1
AC007405.4	ENSG00000234350	ENST00000623867	lincRNA	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
AC007405.4	ENSG00000234350	ENST00000624287	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC007405.6	ENSG00000239467	ENST00000426475	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC007405.6	ENSG00000239467	ENST00000429172	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC007563.1	ENSG00000236295	ENST00000418591	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC007563.5	ENSG00000236886	ENST00000447289	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC007563.5	ENSG00000236886	ENST00000607591	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC007682.1	ENSG00000231918	ENST00000440698	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC007796.1	ENSG00000267662	ENST00000585336	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC007879.5	ENSG00000223725	ENST00000412387	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC007879.5	ENSG00000223725	ENST00000418850	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC008155.2	ENSG00000213238	ENST00000464337	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC008271.1	ENSG00000231031	ENST00000436967	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC008271.1	ENSG00000231031	ENST00000476839	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC008271.1	ENSG00000231031	ENST00000492352	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC008278.2	ENSG00000234022	ENST00000438178	antisense	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
AC008592.3	ENSG00000251000	ENST00000514941	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC008592.4	ENSG00000251409	ENST00000509999	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC008697.1	ENSG00000249738	ENST00000515337	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC008697.1	ENSG00000249738	ENST00000635333	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC008697.1	ENSG00000249738	ENST00000636819	antisense	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
AC009120.4	ENSG00000261404	ENST00000568137	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC009120.4	ENSG00000261404	ENST00000569389	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC009264.1	ENSG00000234352	ENST00000586239	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC009264.1	ENSG00000234352	ENST00000593789	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC009264.1	ENSG00000234352	ENST00000597642	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC009313.1	ENSG00000224467	ENST00000425470	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC009403.2	ENSG00000216895	ENST00000401694	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC009403.2	ENSG00000216895	ENST00000460022	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC009403.2	ENSG00000216895	ENST00000469539	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC009403.2	ENSG00000216895	ENST00000472015	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC009403.2	ENSG00000216895	ENST00000474963	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC009478.1	ENSG00000225258	ENST00000429816	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC009487.4	ENSG00000224076	ENST00000437683	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC009487.4	ENSG00000224076	ENST00000444164	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC009487.5	ENSG00000251621	ENST00000505579	prime3_overlapping_ncrna	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC009518.4	ENSG00000224865	ENST00000415393	lincRNA	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
AC009518.4	ENSG00000224865	ENST00000452219	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC009948.5	ENSG00000223960	ENST00000453026	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC009950.1	ENSG00000280755	ENST00000540870	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010096.1	ENSG00000234597	ENST00000443897	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC010096.2	ENSG00000237992	ENST00000450628	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC010127.3	ENSG00000236107	ENST00000595268	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010127.3	ENSG00000236107	ENST00000595647	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010127.3	ENSG00000236107	ENST00000597623	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010127.3	ENSG00000236107	ENST00000599041	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010127.3	ENSG00000236107	ENST00000627027	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010127.3	ENSG00000236107	ENST00000628933	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010127.3	ENSG00000236107	ENST00000629609	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010127.3	ENSG00000236107	ENST00000630226	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010149.4	ENSG00000235419	ENST00000414539	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010149.4	ENSG00000235419	ENST00000455357	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010226.4	ENSG00000249249	ENST00000508517	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC010226.4	ENSG00000249249	ENST00000515570	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC010880.1	ENSG00000224400	ENST00000425176	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010880.1	ENSG00000224400	ENST00000427950	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC010886.2	ENSG00000224414	ENST00000437380	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
AC010987.5	ENSG00000235495	ENST00000419809	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC011288.2	ENSG00000229618	ENST00000411542	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC011294.3	ENSG00000233539	ENST00000469937	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC011294.3	ENSG00000233539	ENST00000487094	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC011513.4	ENSG00000268833	ENST00000601409	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC011530.4	ENSG00000268434	ENST00000593999	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC011530.4	ENSG00000268434	ENST00000595946	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC011530.4	ENSG00000268434	ENST00000596586	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC011530.4	ENSG00000268434	ENST00000597712	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC012306.2	ENSG00000204399	ENST00000423267	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
AC012507.3	ENSG00000232520	ENST00000415628	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC012507.3	ENSG00000232520	ENST00000434807	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC012507.3	ENSG00000232520	ENST00000447074	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC012507.3	ENSG00000232520	ENST00000455128	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC012594.1	ENSG00000231898	ENST00000625968	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC013264.1	ENSG00000283224	ENST00000282272	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC013429.5	ENSG00000234995	ENST00000418798	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC013463.2	ENSG00000236283	ENST00000431341	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC013463.2	ENSG00000236283	ENST00000625505	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC013463.2	ENSG00000236283	ENST00000627211	antisense	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
AC013463.2	ENSG00000236283	ENST00000628085	antisense	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC013463.2	ENSG00000236283	ENST00000628960	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC013463.2	ENSG00000236283	ENST00000629803	antisense	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
AC013463.2	ENSG00000236283	ENST00000629817	antisense	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC013463.2	ENSG00000236283	ENST00000629991	antisense	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
AC013472.3	ENSG00000205500	ENST00000411685	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC013472.3	ENSG00000205500	ENST00000455081	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC013472.4	ENSG00000230286	ENST00000416226	antisense	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC015969.3	ENSG00000203395	ENST00000366218	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC016292.1	ENSG00000235361	ENST00000438344	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC016724.6	ENSG00000232090	ENST00000453215	processed_pseudogene	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
AC016747.3	ENSG00000212978	ENST00000417691	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC016747.3	ENSG00000212978	ENST00000420918	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
AC016747.3	ENSG00000212978	ENST00000422740	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC016747.3	ENSG00000212978	ENST00000443946	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC016768.1	ENSG00000232451	ENST00000440785	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC016995.3	ENSG00000231367	ENST00000413227	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC016995.3	ENSG00000231367	ENST00000417039	lincRNA	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
AC016995.3	ENSG00000231367	ENST00000421463	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC016995.3	ENSG00000231367	ENST00000438085	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC017028.1	ENSG00000280260	ENST00000623536	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
AC017074.1	ENSG00000233479	ENST00000439382	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC017074.2	ENSG00000227359	ENST00000424612	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC018717.1	ENSG00000231557	ENST00000456031	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC018742.1	ENSG00000229621	ENST00000435682	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC018880.2	ENSG00000231723	ENST00000414265	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC019330.1	ENSG00000225421	ENST00000440609	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC022153.1	ENSG00000267623	ENST00000590507	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC022819.3	ENSG00000259921	ENST00000563495	sense_intronic	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000450294	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000452716	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000593336	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000594329	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000598583	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000618608	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000626583	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000627247	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000628692	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000629960	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000630617	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023115.2	ENSG00000235885	ENST00000631099	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023347.1	ENSG00000235774	ENST00000419223	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023347.1	ENSG00000235774	ENST00000435352	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC023449.2	ENSG00000223628	ENST00000454464	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC023590.1	ENSG00000225885	ENST00000430457	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC024084.1	ENSG00000230649	ENST00000440744	lincRNA	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
AC026167.1	ENSG00000226022	ENST00000435651	lincRNA	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
AC026188.1	ENSG00000223727	ENST00000420000	lincRNA	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
AC026188.1	ENSG00000223727	ENST00000451031	lincRNA	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
AC026188.1	ENSG00000223727	ENST00000455703	lincRNA	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC026202.5	ENSG00000230944	ENST00000443087	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC026348.1	ENSG00000283241	ENST00000393845	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC055733.1	ENSG00000280127	ENST00000624326	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC061961.2	ENSG00000235949	ENST00000443901	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC064852.4	ENSG00000241409	ENST00000427571	prime3_overlapping_ncrna	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC067956.1	ENSG00000236451	ENST00000414512	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC067959.1	ENSG00000233005	ENST00000435237	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC068490.2	ENSG00000231200	ENST00000450551	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC069154.4	ENSG00000229326	ENST00000432914	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
AC069157.1	ENSG00000223897	ENST00000421749	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC069368.3	ENSG00000249240	ENST00000437723	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
AC069368.3	ENSG00000249240	ENST00000502574	retained_intron	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
AC072062.1	ENSG00000229267	ENST00000607412	antisense	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
AC073310.4	ENSG00000214035	ENST00000423226	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC073465.1	ENSG00000213148	ENST00000456671	processed_pseudogene	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
AC073465.2	ENSG00000236832	ENST00000448468	processed_pseudogene	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
AC073869.2	ENSG00000224425	ENST00000417338	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC074011.2	ENSG00000230730	ENST00000431376	antisense	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
AC074391.1	ENSG00000204929	ENST00000377977	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC074391.1	ENSG00000204929	ENST00000606978	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC078941.1	ENSG00000236780	ENST00000433133	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC078941.1	ENSG00000236780	ENST00000447453	lincRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
AC079354.3	ENSG00000222035	ENST00000409819	antisense	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0
AC079610.1	ENSG00000273118	ENST00000415387	sense_overlapping	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC079807.4	ENSG00000230773	ENST00000447571	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC079807.4	ENSG00000230773	ENST00000587616	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC084219.2	ENSG00000267022	ENST00000591793	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC084809.2	ENSG00000226377	ENST00000435733	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC087651.1	ENSG00000281273	ENST00000626282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC090094.1	ENSG00000283485	ENST00000541428	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC090286.2	ENSG00000235672	ENST00000434303	transcribed_processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC090587.4	ENSG00000229368	ENST00000430222	sense_overlapping	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC090587.5	ENSG00000228661	ENST00000415809	antisense	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC091878.1	ENSG00000215196	ENST00000399760	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093063.3	ENSG00000269460	ENST00000456368	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC093375.1	ENSG00000226383	ENST00000635799	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093375.1	ENSG00000226383	ENST00000636956	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093375.1	ENSG00000226383	ENST00000637324	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093375.1	ENSG00000226383	ENST00000637476	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093375.1	ENSG00000226383	ENST00000637554	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093375.1	ENSG00000226383	ENST00000637665	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093375.1	ENSG00000226383	ENST00000638047	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093590.1	ENSG00000238217	ENST00000419243	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093590.1	ENSG00000238217	ENST00000427045	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093590.1	ENSG00000238217	ENST00000439734	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC093627.7	ENSG00000232325	ENST00000465755	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AC093627.8	ENSG00000242611	ENST00000478759	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
AC093642.4	ENSG00000226423	ENST00000412193	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AC093787.1	ENSG00000226886	ENST00000450396	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
